Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 66A,00092196004,57309.7,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.98 ± 0.02,-,-,-,-,-,(1.97 ± 0.04) × 10⁻¹¹,-
3C 66A,00092196005,57310.36,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.96 ± 0.03,-,-,-,-,-,(2.01 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196006,57311.96,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.99 ± 0.02,-,-,-,-,-,(1.95 ± 0.04) × 10⁻¹¹,-
3C 66A,00092187003,57312.33,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.99 ± 0.02,-,-,-,-,-,(1.97 ± 0.05) × 10⁻¹¹,-
3C 66A,00092187004,57316.38,35.66505,43.0355,2 22 39.612,43 02 07.8,14.75 ± 0.02,-,-,-,-,-,(2.26 ± 0.05) × 10⁻¹¹,-,-,-,-,-
3C 66A,00092187005,57331.27,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,14.79 ± 0.03,-,-,-,-,-,(2.1 ± 0.05) × 10⁻¹¹,-,-
3C 66A,00092187006,57335.25,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,14.9 ± 0.03,-,-,-,-,-,(1.89 ± 0.04) × 10⁻¹¹,-,-
3C 66A,00092187007,57339.24,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,14.82 ± 0.02,-,-,-,-,-,(2.04 ± 0.04) × 10⁻¹¹,-,-
3C 66A,00092187008,57343.6,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,15.04 ± 0.02,-,-,-,-,-,(1.66 ± 0.04) × 10⁻¹¹,-,-
3C 66A,00092187009,57358.2,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,14.89 ± 0.03,-,-,-,-,-,(2.35 ± 0.06) × 10⁻¹¹
3C 66A,00092187010,57362.19,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,14.97 ± 0.04,-,-,-,-,-,(2.19 ± 0.07) × 10⁻¹¹
3C 66A,00092196007,57365.28,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,15.03 ± 0.03,-,-,-,-,-,(1.9 ± 0.04) × 10⁻¹¹,-
3C 66A,00092187011,57366.27,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,15.08 ± 0.03,-,-,-,-,-,(1.8 ± 0.04) × 10⁻¹¹,-
3C 66A,00092196008,57367.07,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,15.0 ± 0.03,-,-,-,-,-,(1.94 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196009,57368.14,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.89 ± 0.02,-,-,-,-,-,(2.14 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196010,57369.01,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.91 ± 0.03,-,-,-,-,-,(2.11 ± 0.05) × 10⁻¹¹,-
3C 66A,00092187012,57370.16,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.94 ± 0.02,-,-,-,-,-,(2.05 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196011,57371.6,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.86 ± 0.02,-,-,-,-,-,(2.22 ± 0.05) × 10⁻¹¹,-
3C 66A,00092187013,57386.13,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,14.98 ± 0.03,-,-,-,-,-,(2.16 ± 0.06) × 10⁻¹¹
3C 66A,00092187014,57390.14,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,15.12 ± 0.03,-,-,-,-,-,(1.91 ± 0.06) × 10⁻¹¹
3C 66A,00092187015,57394.2,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,14.96 ± 0.03,-,-,-,-,-,(2.21 ± 0.07) × 10⁻¹¹
3C 66A,00092187016,57398.15,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,-,14.84 ± 0.03,-,-,-,-,-,(2.47 ± 0.06) × 10⁻¹¹
3C 66A,00031271030,57684.31,35.66505,43.0355,2 22 39.612,43 02 07.8,14.53 ± 0.04,15.36 ± 0.03,14.88 ± 0.04,14.6 ± 0.04,14.83 ± 0.03,14.72 ± 0.04,(2.77 ± 0.09) × 10⁻¹¹,(2.79 ± 0.09) × 10⁻¹¹,(2.89 ± 0.12) × 10⁻¹¹,(2.48 ± 0.08) × 10⁻¹¹,(2.27 ± 0.07) × 10⁻¹¹,(2.75 ± 0.1) × 10⁻¹¹
3C 66A,00031271031,57690.27,35.66505,43.0355,2 22 39.612,43 02 07.8,14.39 ± 0.03,15.26 ± 0.03,14.77 ± 0.04,14.54 ± 0.03,14.74 ± 0.03,-,(3.15 ± 0.1) × 10⁻¹¹,(3.07 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(2.64 ± 0.08) × 10⁻¹¹,(2.47 ± 0.07) × 10⁻¹¹,-
3C 66A,00031271032,57695.32,35.66505,43.0355,2 22 39.612,43 02 07.8,14.59 ± 0.03,15.32 ± 0.03,14.85 ± 0.04,14.76 ± 0.04,15.12 ± 0.03,14.93 ± 0.04,(2.61 ± 0.08) × 10⁻¹¹,(2.88 ± 0.09) × 10⁻¹¹,(2.97 ± 0.12) × 10⁻¹¹,(2.15 ± 0.07) × 10⁻¹¹,(1.74 ± 0.05) × 10⁻¹¹,(2.27 ± 0.08) × 10⁻¹¹
3C 66A,00031271033,57700.31,35.66505,43.0355,2 22 39.612,43 02 07.8,14.45 ± 0.03,15.29 ± 0.03,14.84 ± 0.04,14.54 ± 0.03,14.75 ± 0.03,14.65 ± 0.04,(2.97 ± 0.09) × 10⁻¹¹,(2.97 ± 0.09) × 10⁻¹¹,(2.99 ± 0.11) × 10⁻¹¹,(2.63 ± 0.08) × 10⁻¹¹,(2.44 ± 0.07) × 10⁻¹¹,(2.94 ± 0.1) × 10⁻¹¹
3C 66A,00031271034,57717.26,35.66505,43.0355,2 22 39.612,43 02 07.8,14.32 ± 0.03,15.11 ± 0.03,14.76 ± 0.04,14.4 ± 0.03,14.67 ± 0.03,14.52 ± 0.04,(0.33 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(3.0 ± 0.09) × 10⁻¹¹,(2.64 ± 0.08) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰
