Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
TXS 0506+056,00095628002,59137.22,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,14.52 ± 0.02,-,-,-,-,-,(0.36 ± 0.01) × 10⁻¹⁰,-
TXS 0506+056,00095628003,59148.42,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.61 ± 0.03,15.26 ± 0.03,14.72 ± 0.04,14.75 ± 0.03,15.1 ± 0.03,15.0 ± 0.04,(2.84 ± 0.07) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(2.49 ± 0.07) × 10⁻¹¹,(2.1 ± 0.06) × 10⁻¹¹,(2.57 ± 0.09) × 10⁻¹¹
TXS 0506+056,00095628004,59166.13,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,-,14.39 ± 0.03,-,-,-,-,-,(0.45 ± 0.01) × 10⁻¹⁰
TXS 0506+056,00038380003,59166.36,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,-,14.67 ± 0.03,-,-,-,-,-,(0.35 ± 0.01) × 10⁻¹⁰
TXS 0506+056,00095628005,59168.13,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.53 ± 0.02,-,-,-,-,-,(3.07 ± 0.07) × 10⁻¹¹,-,-,-,-,-
TXS 0506+056,00089021001,59170.81,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.66 ± 0.04,15.3 ± 0.03,14.85 ± 0.05,14.81 ± 0.04,15.24 ± 0.04,15.08 ± 0.03,(2.71 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(2.36 ± 0.08) × 10⁻¹¹,(1.85 ± 0.06) × 10⁻¹¹,(2.41 ± 0.07) × 10⁻¹¹
TXS 0506+056,00095628006,59171.08,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,14.79 ± 0.02,-,-,-,-,-,(2.42 ± 0.05) × 10⁻¹¹,-,-
TXS 0506+056,00038380004,59171.4,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,14.75 ± 0.02,-,-,-,-,-,(2.5 ± 0.06) × 10⁻¹¹,-,-
TXS 0506+056,00095628007,59173.07,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,15.28 ± 0.02,-,-,-,-,-,(1.78 ± 0.04) × 10⁻¹¹,-
TXS 0506+056,00083368058,59192.31,77.35819,5.69315,5 09 25.9656,5 41 35.34,19.9 ± 0.49,-,-,-,-,-,(2.18 ± 0.98) × 10⁻¹³,-,-,-,-,-
